非洲	Afrika
Tshòng-lo̍k-sṳ	Changle, Fuzhou
Sâm-súi-khî	Sanshui
Nàm-thin-sṳ	Nam Dinh
Montpellier Thai-ho̍k	Montpelliers universitet
Końskie	Końskie
Kien-nèn-yen	Jianning
Lô-kông-khî	Luogang
Madrid Chhṳ-chhṳ Thai-ho̍k	Universidad Autónoma de Madrid
Medway	Medway
Pó-ôn-khî	Bao'an
Nysa, Pô-làn	Nysa
Culemborg	Culemborg
Kôan-tan-sṳ	Kuantan
Thâu-thông-shì	Yao (kejsare)
Hikari-sṳ	Hikari (stad)
Krosno	Krosno
Kûng-lî	Kilometer
Aldealafuente	Aldealafuente
Shâu-sân-sṳ	Shaoshan
Kudamatsu-sṳ	Kudamatsu
Kiong-tshu̍k	Qiang
Afrikaner-ngìn	Afrikander
Yîn-koet-ngìn	Britter
Brummen	Brummen
Kûng-yîn	Hektometer
Fû-yûng-sṳ	Seremban
Jasło	Jasło
Beuningen	Beuningen
Kîn-mí	Gigameter
Sîn-lòng	Brudgum
Pân-kap	Guineaduva
Súi-tshu̍k	Shui
Vì-kî Pak-khô Ngî-ngièn Lie̍t-péu	Wikipedia:Wikipedia på andra språk
Siên-pî-chhu̍k	Xianbei
Sanyo-Onoda-sṳ	Sanyoonoda
Billingham	Billingham
Pin-kông-khî	Binjiang
Pet-khî (Hiông-kóng)	Norra Hongkong
Nu-tshu̍k	Nufolket
Sî-sûng-pán-na̍p Thài-tshu̍k Tshṳ-tshṳ-chû	Xishuangbanna
Ngièn-lóng-khî	Yuen Long
Kôn-thòng-khî	Kwun Tong
Khwûi-tshiâng-khî	Kwai Tsing
Thai-pu-khî	Tai Po
Vòng-thai-siên-khî	Wong Tai Sin
Tshiên-vân-khî	Tsuen Wan
Chhîn-sîn-yen	Qingxin
Pâ-thìn-khiùn	Ba Đình
Mìn-chú Chin-phu-tóng	Demokratiska framstegspartiet
Tomaszów Lubelski	Tomaszów Lubelski
Thiên-hò-khî	Tianhe
Po-thèu-khî	Potou
Hàng-thung Chok-ngia̍p Ne-thúng	Mobiloperativsystem
Hrubieszów	Hrubieszów
Liùng-mùn-yen	Longmen
Hói-tshong-khî	Haicang
Pet Québec Thi-khî	Nord-du-Québec
Montérégie	Montérégie
Druten	Druten
Nàm-hiùng-sṳ	Nanxiong
Sun-tet-khî	Shunde
Fân-nyî-khî	Panyu
Québec-ngìn Tóng	Parti Québécois
Grahamstown	Grahamstown
Kui-phìn-sṳ	Guiping
Tûng-sân-yen	Dongshan, Zhangzhou
Si̍p-mî-khî	Jimei
Kraśnik	Kraśnik
Radzyń Podlaski	Radzyń Podlaski
Thûn-mùn-khî	Tuen Mun
Kiú-liùng-sàng-khî	Kowloon City
Nàm-khî (Hiông-kóng)	Södra Hongkong
Vân-chái-khî	Wan Chai
Stockton-on-Tees	Stockton-on-Tees
Kóng-nèn-yen	Guangning
Wokingham	Wokingham
Kô-lò-sî	Kolossai
Lò-fù-khî	Luohu
Yàm-thièn-khî	Yantian
Khiâm-nàm Pu-yî-tshu̍k Mèu-tshu̍k Tshṳ-tshṳ-chû	Qiannan
Lìm-ha Fì-tshu̍k Tshṳ-tshṳ-chû	Linxia
Liùng-kông-khî	Longgang, Guangdong
Orania	Orania (stad)
Fu-yòng-sṳ	Fuyang, Hangzhou
Yì-yâu-sṳ	Yuyao
Â-pa Chhong-chhu̍k Kiông-chhu̍k Chhṳ-chhṳ-chû	Ngawa
Lìm-ôn-sṳ	Lin'an
Hói-tsû-khî	Haizhu
Ye̍t-siù-khî	Yuexiu
Swellendam	Republiken Swellendam
Vòng-pu-khî	Huangpu, Guangzhou
Nàm-hói-khî	Nanhai
Sin-nî-sṳ	Xinyi, Maoming
Sîn-fi-khî	Xinhui
Tshiùng-fa-sṳ	Conghua
Lièn-sân Chong-chhu̍k Yâu-chhu̍k Chhṳ-chhṳ-yen	Lianshan, Qingyuan
Lo̍k-tshông-sṳ	Lechang
Lièn-chiu-sṳ	Lianzhou
Kô-yêu-sṳ	Gaoyao
Hîn-nèn-sṳ	Xingning, Meizhou
Ho̍k-sân-sṳ	Heshan, Jiangmen
Yòng-chhûn-sṳ	Yangchun
Thùng-ôn-khî	Tong'an
Liu̍k-fûng-sṳ	Lufeng, Shanwei
Thòi-kông-khî	Taijiang, Fuzhou
Liùng-hói-sṳ	Longhai
Sa̍k-sṳ̂-sṳ	Shishi, Quanzhou
Siông-ôn-khî	Xiang'an
Mên-hêu-yen	Minhou
Liù-yòng-sṳ	Liuyang
Tsàu-vú-sṳ	Shaowu
Hói-shù-khî	Haishu
Kien-tet-sṳ	Jiande
Phî-yen	Pi, Chengdu
Tshîn-hói-khî	Chenghai
Yîn-tet-sṳ	Yingde
Vi	Magsäck
Tshông-sân-khî	Cangshan, Fuzhou
Liùng-hâ	Hummer
Pak-van-mí	Megameter
Chhà-lîn-yen	Chaling
Shèn-sàng-khî	Chancheng
Tshòng-thai-yen	Changtai
Tshòng-tin-yen	Changting
Tshèu-ôn-yen	Chao'an
Chaudière-Appalaches	Chaudière-Appalaches
Sî-Chû	Västra Zhoudynastin
Sàng-siong-khî	Chengxiang
Tshak-kham-khî	Chikan, Zhanjiang
Sùn-ôn-yen	Chun'an
Lí-sàng-khî	Licheng, Quanzhou
Pet-ngan Thi-khî (Québec)	Côte-Nord
Mí-nàm-kâ-pó-ngìn	Menangkabau
Néu-yok-kóng	New York Harbor
Tha̍k-é	Dizi
Su-nèn-yen	Shouning
Thai-phû-yen	Dabu
Kú-thièn-yen	Gutian
Tet-fa-yen	Dehua
Tet-khin-yen	Deqing, Zhaoqing
Fi-sàng-khî	Huicheng
Fài-si̍p-yen	Huaiji
Kông-hói-khî	Jianghai
Thien-pha̍k-yen	Dianbai
Mòi-yen	Meixian
Lièn-sàng-yen	Liancheng
Kô-chiu-sṳ	Gaozhou
Si-fi-sṳ	Sihui
Ngièu-phìn-yen	Raoping
Lùi-chiu-sṳ	Leizhou
Sun-tshông-yen	Shunchang
Lò-ngièn-yen	Luoyuan
Phîn-nàm-yen	Pingnan, Ningde
Phìn-thâm-yen	Pingtan
Nàm-ôn-sṳ	Nan'an, Quanzhou
Àu-choi Fôn	Sadelnäbbstork
Tín-fù-khî	Dinghu
Chhîn-sàng-khî	Qingcheng, Qingyuan
Tûng-ngièn-yen	Dongyuan
Kî-chhòng	Flygplats
Téu-mùn-khî	Doumen
Tôn-chiu-khî	Duanzhou
Lî Ngâ-kok	James Legge
Yen	Härad (Kina)
Fûng-sun-yen	Fengshun
Siong-sân-yen	Xiangshan, Ningbo
Ngiûn-chû-khî	Yinzhou, Ningbo
Kông-pet-khî (Nèn-pô-sṳ)	Jiangbei, Ningbo
Nèn-hói-yen (Chet-kông-sén)	Ninghai
Kông-kòn-khî	Jianggan
Ngò-mì-sân-sṳ	Emeishan, Leshan
Siù-yí-khî	Xiuyu
Yún-tshûn-yen	Yongchun
Tsiau-sàng-khî	Jiaocheng, Ningde
Sien-yù-yen	Xianyou
Yèn-phìn-khî	Yanping
Sîn-lò-khî	Xinluo
Phú-sàng-yen	Pucheng, Nanping
Sâm-ngièn-khî	Sanyuan, Fujian
Hâm-kông-khî	Hanjiang, Putian
Fûng-tshe̍t-khî	Fengze
Lai-sàng-khî	Licheng, Putian
Sông-hông-yen	Shanghang
Tshiùng-hâi-yen	Songxi
Vú-phìn-yen	Wuping
Nàm-tshìn-yen	Nanjing, Zhangzhou
Liùng-fù-khî	Longhu
Sông-chhṳ̍t-yen	Sangzhi
Kông-sàng-khî	Jiangcheng, Yangjiang
Phûng-kông-khî	Pengjiang
Yòng-sî-yen	Yangxi
Yòng-tûng-yen	Yangdong
Hiông-chû-khî	Xiangzhou, Zhuhai
Yùng-yen (Chhṳ-kung-sṳ)	Rong, Zigong
Meu-kóng-khî	Maogang
Kîm-phìn-khî	Jinping, Shantou
Ket-sî-yen	Jiexi
Mòi-kông-khî	Meijiang
Siong-khiâu-khî	Xiangqiao
Ket-tûng-yen	Jiedong
Sîn-fûng-yen	Xinfeng, Shaoguan
Fò-phìn-yen	Heping, Heyuan
Sé-kiok-lî	Fottvagning
Kîm-vân-khî	Jinwan
Phìn-yén-yen	Pingyuan, Meizhou
Hói-fûng-yen	Haifeng
Lièn-nàm Yâu-chhu̍k Chhṳ-chhṳ-yen	Liannan
Liùng-tshôn-yen	Longchuan, Heyuan
Liu̍k-hò-yen	Luhe, Shanwei
Chiau-liang-yen	Jiaoling
Kông-tûng-khî (Nèn-pô-sṳ)	Jiangdong
Hâ-sàng-khî	Xiacheng
Kiúng-shú-khî	Gongshu
Yì-hông-khî	Yuhang
Sông-sàng-khî	Shangcheng, Hangzhou
Sân-sî Sṳ-sa	Son Tay
Windsor lâu Maidenhead	Royal Borough of Windsor and Maidenhead
Â-ha̍p-sùi-lû-vòng	Ahasverus (Bibeln)
Mà-tsông-khî	Mazhang
Ńg-fà-yen	Wuhua, Meizhou
Súi-hâi-yen	Suixi, Zhanjiang
Tshî-vùn-yen	Xuwen
Fuk-ôn-sṳ	Fu'an
Nàm-àu-yen	Nan'ao
Liâm-kông-sṳ	Lianjiang, Zhanjiang
Mên-tshîn-yen	Minqing
Hâ-sân-khî	Xiashan
Kien-eu-sṳ	Jian'ou
Mâ-mî-khî	Mawei
Yún-thai-yen	Yongtai
Liùng-vùn-khî	Longwen
Sṳ-mìn-khî	Siming
Fi-tûng-yen	Huidong, Huizhou
Phìn-fò-yen	Pinghe
Thai-nèn-yen	Taining
Kông-tshe̍t-yen	Guangze
Yún-ôn-sṳ	Yong'an
Thí-ngoi Mo̍k-yòng-ha̍p	Extrakorporeal membranoxygenering
Lìm Tan	Lin Dan
分類:Tet-koet	Kategori:Tyskland
分類:Yi-thai-li	Kategori:Italien
分類:Kâ-nâ-thai	Kategori:Kanada
分類:Sî-pân-ngà	Kategori:Spanien
分類:Chûng-koet	Kategori:Kina
分類:Ngi̍t-pún	Kategori:Japan
分類:Àu-thai-li-â	Kategori:Australien
分類:Yin-thu	Kategori:Indien
分類:Yî-set-lie̍t	Kategori:Israel
分類:Nàm-fî	Kategori:Sydafrika
Redcar and Cleveland	Redcar and Cleveland
分類:Yin-thu-nì-sî-â	Kategori:Indonesien
分類:Pâ-kî-sṳ̂-thán	Kategori:Pakistan
分類:Pô-làn	Kategori:Polen
分類:Sîn-kâ-po	Kategori:Singapore
分類:Hòn-koet	Kategori:Sydkorea
分類:Thai-koet	Kategori:Thailand
分類:Ye̍t-nàm	Kategori:Vietnam
分類:Phú-nen-lui	Kategori:Däggdjur
分類:Tiâu	Kategori:Fåglar
分類:Chhṳ̍t-vu̍t	Kategori:Växter
分類:Vu̍t-lí-ho̍k	Kategori:Fysik
分類:Chhṳ-yèn Khô-ho̍k	Kategori:Naturvetenskap
分類:Sâng-vu̍t-ho̍k	Kategori:Biologi
分類:Fa-ho̍k	Kategori:Kemi
分類:Li̍t-sṳ́	Kategori:Historia
分類:Thi-lî	Kategori:Geografi
分類:Sa-fi	Kategori:Samhälle
分類:Chûng-kau	Kategori:Religion
分類:Thí-yuk	Kategori:Sport
分類:Khô-ho̍k	Kategori:Vetenskap
分類:Lièn-ha̍p-koet	Kategori:Förenta nationerna
分類:Êu-chû Lièn-mèn	Kategori:Europeiska unionen
分類:Kien-chuk-vu̍t	Kategori:Byggnader
分類:Thûng-sin	Kategori:Kommunikation
分類:Thi-khiù	Kategori:Jorden
Sî Berkshire	West Berkshire
Hiông-kóng Thiet-lu Yû-han Kûng-sṳ̂	MTR Corporation
Thai-mo-sân	Tai Mo Shan
Kú Lò-mâ	Romerska riket
Sân-thi-mâ-lî-ngî	Västmariska
Tsui-heu ke Sṳ́m-phan	Yttersta domen
Sat-mû-ngí-ki-song	Första Samuelsboken
分類:Chet-ho̍k	Kategori:Filosofi
分類:Fu̍t-kau	Kategori:Buddhism
分類:Kî-tuk-kau	Kategori:Kristendom
分類:Yù-thai-kau	Kategori:Judendom
Ên-tiâu	Örnar
Bochotnica	Bochotnica
Jagersfontein	Jagersfontein
Zung-kok tsen-thung zit-nit	Traditionella kinesiska högtider
分類:Hàng-sên	Kategori:Planeter
分類:Vùn-fa	Kategori:Kultur
分類:Ngìn-vùn Khô-ho̍k	Kategori:Humaniora
分類:Tî-sṳt	Kategori:Kunskap
Chṳ́-set	Purpur
Hòn Sân-mìn	Theodor Hamberg
Lù-tshṳ̀	Skarvar
分類:Yên-yèn	Kategori:Skådespelare
模板:Tl	Mall:Mall
模板:Userbox	Mall:Användarbox
分類:Koet-kâ	Kategori:Världens länder
Wikipedia:Kón-lî-yèn	Wikipedia:Administratörer
分類:Ngìn-vu̍t	Kategori:Personer
Wikipedia:Hàng-tsṳn-yèn	Wikipedia:Byråkrater
Wikipedia:Kî-hi-ngìn	Wikipedia:Robotar
分類:Sṳ̀-kiên	Kategori:Tid
分類:Chhṳ-yèn	Kategori:Natur
分類:Kûng-chhàng	Kategori:Ingenjörsvetenskap
分類:Yî-ho̍k	Kategori:Medicin
分類:Chṳn-chṳ	Kategori:Politik
分類:Kau-yuk	Kategori:Utbildning
分類:Kông-ho̍k	Kategori:Optik
Âi-khi̍p	Egypten
分類:Chat-ho̍k-kâ	Kategori:Filosofer
模板:Bot	Mall:Bot
Kâ-nâ-thai	Kanada
分類:Hiûng-ngà-li	Kategori:Ungern
分類:Hî-lia̍p	Kategori:Grekland
分類:Lâ-thot-vì-â	Kategori:Lettland
分類:Yù-hi	Kategori:Spel
Thiên-koet	Himmelriket
分類:Êu-chû koet-kâ	Kategori:Europas länder
分類:Êu-chû	Kategori:Europa
模板:Documentation	Mall:Dokumentation
Wikipedia:Yung-fu	Wikipedia:Typer av användare
Pok-sṳ	Doktor
Wikipedia:Sa-khî	Wikipedia:Deltagarportalen
分類:Wikipedians by language	Kategori:Användare efter språk
Khi-néu Kî-chhòng	Flygnav
Khî-ngia̍p	Näringsliv
模板:Softredirect	Mall:Mjuk omdirigering
模板:Delete	Mall:Radera
分類:Kî-su̍t	Kategori:Teknologi
分類:Ngî-ngièn	Kategori:Språk
Wikipedia:Chhóng-kien Sîn Thiàu-muk	Wikipedia:Skriv en ny artikel
分類:還無索引嘅頁面	Kategori:Icke-indexerade sidor
分類:含有損壞文件鏈接嘅頁面	Kategori:Sidor med trasiga fillänkar
模板:Navbox	Mall:Navbox
Thoi-chhú	Känguru
Pak-ha̍p-fâ	Liljesläktet
模板:!	Mall:!
模板:!-	Mall:!-
模板:Tnavbar	Mall:Navbar
模板:Unicode	Mall:Unicode
模板:Smallcaps	Mall:Kapitäler
模板:Small	Mall:Small
模板:Nowrap	Mall:Nowrap
分類:Fî-chû	Kategori:Afrika
分類:Sṳn-kîn	Kategori:Bibeln
分類:Si	Kategori:Böcker
模板:Pâ-phe̍t	Mall:Babel
模板:Stub	Mall:Stub
模板:User ca-1	Mall:Användare ca-1
模板:User de	Mall:Användare de
模板:User de-1	Mall:Användare de-1
模板:User en-3	Mall:Användare en-3
模板:User en-1	Mall:Användare en-1
模板:User en-2	Mall:Användare en-2
模板:User en-4	Mall:Användare en-4
模板:User en-0	Mall:Användare en-0
模板:User en	Mall:Användare en
模板:User de-2	Mall:Användare de-2
分類:Yî-chhiu	Kategori:Universum
模板:User fr-2	Mall:Användare fr-2
模板:User ja-1	Mall:Användare ja-1
模板:User fr	Mall:Användare fr
模板:Location map/Info	Mall:Kartposition/Info
分類:Khûn-chhùng	Kategori:Insekter
分類:Â-chû	Kategori:Asien
分類:Chṳ-li	Kategori:Chile
分類:Nàm-mî-chû	Kategori:Sydamerika
分類:Khà-sṳ̂-tì-li-â lâu Lòi-ngong	Kategori:Kastilien och Leon
模板:Esoteric	Mall:Komplicerad kod
分類:Mâ-lòi-sî-â	Kategori:Malaysia
分類:Sṳ̍t-phín	Kategori:Mat
模板:Mod	Mall:Mod
模板:SIL	Mall:Språk/kodlista
模板:User es-2	Mall:Användare es-2
模板:Fôn-ngiàng	Mall:Nybörjare
分類:Thiàu-mi-liau	Kategori:Smaktillsatser
分類:Chû-chṳt	Kategori:Organisationer
分類:Ngî-ngièn-ho̍k	Kategori:Lingvistik
模板:ITA	Mall:ITA
模板:非洲行政區劃	Mall:Afrika
模板:SVK	Mall:SVK
模板:Infobox Country	Mall:Landsfakta
模板:TUR	Mall:TUR
分類:User en-4	Kategori:Användare en-4
分類:User en	Kategori:Användare en
分類:User zh	Kategori:Användare zh
分類:User zh-N	Kategori:Användare zh-N
分類:User en-2	Kategori:Användare en-2
模板:User zh	Mall:Användare zh
模板:Cite web	Mall:Webbref
分類:Hòng-khûng	Kategori:Flyg
模板:Country data	Mall:Landsdata
分類:Yím-sṳ̍t	Kategori:Mat och dryck
模板:BS3	Mall:BS3
分類:Tsúng-thúng	Kategori:Presidenter
模板:IPA	Mall:IPA
分類:Chṳn-chṳ Ngìn-lui	Kategori:Politiker
分類:Mî-chû	Kategori:Amerika
模板:其他	Mall:Olika betydelser
分類:Language user templates	Kategori:Babelmallar
Wikipedia:GNU自由文檔協議證書	Wikipedia:Texten till GNU Free Documentation License
模板:大洋洲行政區劃	Mall:Oceanien
分類:Vùn-ho̍k-kâ	Kategori:Författare
分類:Kiûn-sṳ	Kategori:Militärväsen
模板:Country data Malaysia	Mall:Landsdata Malaysia
模板:Lang-he	Mall:Lang-he
模板:Both	Mall:Both
分類:Sṳ-kie Pok-lám-fi	Kategori:Världsutställningar
模板:Documentation subpage	Mall:Dokumentationssida
模板:FIN	Mall:FIN
模板:Purge	Mall:Rensa
模板:Lang-de	Mall:Lang-de
模板:Provinces of China	Mall:Kina
模板:Userpage	Mall:Wikipediaanvändare
模板:SWE	Mall:SWE
分類:Ye̍t-nàm kî-chhòng	Kategori:Flygplatser i Vietnam
Kiet-tshòng	Colon (anatomi)
分類:Kûng-sṳ̂	Kategori:Företag
Â-mí	Attometer
模板:User fr-3	Mall:Användare fr-3
模板:JPN	Mall:JPN
分類:Thien-nó	Kategori:Datorer
模板:MKD	Mall:MKD
模板:LTU	Mall:LTU
Mô-li-ngìn	Maorier
模板:Disambig	Mall:Förgrening
模板:Tick	Mall:J
分類:Hàng-thung Thien-fa	Kategori:Mobiltelefoner
模板:Lang-grc	Mall:Lang-grc
模板:CZE	Mall:CZE
模板:Lifetime	Mall:FD
分類:Chhòn-ngiam-phiang	Kategori:Infektionssjukdomar
分類:Sîn-kau	Kategori:Protestantism
模板:GBR	Mall:GBR
分類:Sâng-vu̍t	Kategori:Organismer
模板:SVN	Mall:SLO
模板:FRA	Mall:FRA
模板:Hiông-kóng Hàng-tsṳn Khî-va̍k	Mall:Hongkong
模板:User pt-2	Mall:Användare pt-2
分類:Kâ-li-sî-â	Kategori:Galicien
模板:歐洲行政區劃	Mall:Europa
分類:User yue	Kategori:Användare zh-yue
分類:User fr	Kategori:Användare fr
分類:User ja	Kategori:Användare ja
分類:User pt	Kategori:Användare pt
分類:User nl-3	Kategori:Användare nl-3
分類:User fr-2	Kategori:Användare fr-2
分類:User ja-2	Kategori:Användare ja-2
分類:User ko-N	Kategori:Användare ko-N
分類:User fr-N	Kategori:Användare fr-N
分類:Vùn-sṳ	Kategori:Skrift
分類:Tho-kau	Kategori:Taoism
分類:User ca	Kategori:Användare ca
分類:User ca-1	Kategori:Användare ca-1
分類:User de	Kategori:Användare de
分類:User de-2	Kategori:Användare de-2
分類:User de-N	Kategori:Användare de-N
分類:User en-3	Kategori:Användare en-3
分類:User en-N	Kategori:Användare en-N
分類:User es	Kategori:Användare es
分類:User es-2	Kategori:Användare es-2
分類:User es-N	Kategori:Användare es-N
分類:Hiông-kóng Thi-lî	Kategori:Hongkongs geografi
模板:Lang-lv	Mall:Lang-lv
分類:Kí-hò-ho̍k	Kategori:Geometri
模板:Ye̍t-nàm	Mall:Vietnams provinser
分類:User ja-1	Kategori:Användare ja-1
分類:User ko	Kategori:Användare ko
Hà-mà	Paddor
模板:Lang-vi	Mall:Lang-vi
分類:Thiên-hi	Kategori:Väder
分類:Lièn-ha̍p-koet Pi-sû-chóng	Kategori:Förenta nationernas generalsekreterare
分類:Hói-yòng	Kategori:Hav
模板:LUX	Mall:LUX
分類:Thai-yòng-ne	Kategori:Solsystemet
分類:Kóng-tûng-sén	Kategori:Guangdong
分類:Fuk-kian	Kategori:Fujian
分類:Kîn-chi	Kategori:Ekonomi
分類:Koet-chi Chû-chṳt	Kategori:Internationella organisationer
分類:Fat-mìn-kâ	Kategori:Uppfinnare
分類:Yím-liau	Kategori:Drycker
分類:Sa-fi Khô-ho̍k	Kategori:Samhällsvetenskap
分類:Mî-koet Koet-kâ Kûng-yèn	Kategori:Nationalparker i USA
分類:Kô-tén Kau-yuk	Kategori:Högre utbildning
分類:Thi-hìn	Kategori:Landformer
分類:Pâ-lùn-sî-â Chhṳ-chhṳ-khî	Kategori:Valencia (autonom region)
模板:User ja-2	Mall:Användare ja-2
分類:Thiên-chú-kau	Kategori:Katolicism
分類:Yîm-ngo̍k-kâ	Kategori:Musiker
模板:!((	Mall:!((
模板:))!	Mall:))!
模板:Lang	Mall:Lang
分類:Fa-kâ	Kategori:Målare
分類:Yin-thu chûng-kau	Kategori:Religion i Indien
分類:Ho̍k-su̍t	Kategori:Academica
分類:Sa-fi chṳ-thu	Kategori:Sociala institutioner
分類:Ngìn-lui	Kategori:Människor
模板:CYP	Mall:CYP
分類:Yin-thu Thi-lî	Kategori:Indiens geografi
分類:Sông-ngia̍p	Kategori:Handel
模板:EST	Mall:EST
模板:AUT	Mall:AUT
分類:Meu-khô	Kategori:Kattdjur
分類:Thòi-vân Thi-lî	Kategori:Taiwans geografi
分類:Nì-pok Thi-lî	Kategori:Nepals geografi
分類:Thai-khûng-ngìn	Kategori:Astronauter
分類:Khî-ngia̍p-kâ	Kategori:Personer inom näringslivet
分類:Fî-li̍t-pîn	Kategori:Filippinerna
分類:User nl	Kategori:Användare nl
分類:User zh-1	Kategori:Användare zh-1
分類:User zh-4	Kategori:Användare zh-4
分類:User zh-3	Kategori:Användare zh-3
分類:User zh-2	Kategori:Användare zh-2
分類:Ho̍k-vi	Kategori:Akademiska titlar
分類:Pô-sṳ̂ koet-vòng	Kategori:Persiska rikets monarker
分類:Kîm-yùng	Kategori:Finansväsen
分類:Thien-sṳ	Kategori:Television
分類:Chhòn-kau-sṳ	Kategori:Missionärer
分類:Hói-hia̍p	Kategori:Sund
分類:Yin-Êu Ngî-ne	Kategori:Indoeuropeiska språk
分類:Kî-chhòng	Kategori:Flygplatser
分類:Fa-ho̍k ngièn-su	Kategori:Grundämnen
分類:Khô-ho̍k-kâ	Kategori:Forskare
分類:Pâ-kî-sṳ̂-thán Thi-lî	Kategori:Pakistans geografi
分類:Kî-tuk-kau lî-ngì	Kategori:Liturgi
分類:Nì-pok	Kategori:Nepal
分類:Thòi-vân	Kategori:Taiwan
分類:Chûng-koet chhèu-thoi	Kategori:Kinesiska kungahus
分類:Pet-mî-chû koet-kâ	Kategori:Nordamerikas länder
分類:Sṳ-tshòi	Kategori:Grönsaker
分類:Súi-kó	Kategori:Frukter
分類:Khiu-yok Sṳn-kîn	Kategori:Gamla Testamentet
分類:Pok-vu̍t-kón	Kategori:Museer
分類:Hì-hèu	Kategori:Klimat
分類:Â-chû Thi-lî	Kategori:Asiens geografi
分類:Ngìn-lui-ho̍k	Kategori:Antropologi
分類:Thai-khûng Chhàm	Kategori:Rymdstationer
模板:ESP	Mall:ESP
分類:Thung-vu̍t	Kategori:Djur
分類:Chit-chhûi Thung-vu̍t	Kategori:Ryggradsdjur
分類:Ngî-yîm-ho̍k	Kategori:Fonetik
分類:Hòng-khûng Kûng-sṳ̂	Kategori:Flygbolag
分類:Ngìn-khièn	Kategori:Mänskliga rättigheter
分類:Ngo̍k-hi	Kategori:Musikinstrument
分類:Pó-sa̍k	Kategori:Ädelstenar
分類:Koet-kâ Kûng-yèn	Kategori:Nationalparker
分類:Hi-siong-ho̍k	Kategori:Meteorologi
分類:Chûng-mî-chû	Kategori:Centralamerika
分類:Hiông-kóng	Kategori:Hongkong
分類:Kóng-sî-sén	Kategori:Guangxi
分類:Yên-liau	Kategori:Bränslen
分類:Sông-hói	Kategori:Shanghai
分類:Sin-sit kî-su̍t	Kategori:IT
分類:Ngiuk-lui	Kategori:Kött
分類:Yo̍k-ho̍k	Kategori:Farmaci
分類:Sú-tû	Kategori:Huvudstäder
分類:Kham-thap-pu-lî-â	Kategori:Kantabrien
分類:Â-sṳ̂-thù-lî-â-sṳ̂-sén	Kategori:Asturien
分類:Thòi-pet-sṳ	Kategori:Taipei
分類:Lò-màn Ngî-chhu̍k	Kategori:Romanska språk
分類:Kâu-thûng	Kategori:Transport
分類:Ngiên-kiu	Kategori:Forskning
分類:Thông-lui	Kategori:Sackarider
分類:Fòng-ti	Kategori:Kejsare
分類:Nàm-tó ngî-hì	Kategori:Austronesiska språk
分類:Pet-mî-chû	Kategori:Nordamerika
分類:Kô-sú	Kategori:Sångare
分類:Si-chhòng	Kategori:Tibet
分類:Sú-ho̍k-kâ	Kategori:Matematiker
分類:Vu̍t-lî ho̍k-kâ	Kategori:Fysiker
分類:Kîn-chi ho̍k-kâ	Kategori:Nationalekonomer
分類:Mìn-tsú	Kategori:Demokrati
分類:Kî-tuk-kau Li̍t-sṳ́	Kategori:Kristendomens historia
分類:Àu-mûn	Kategori:Macao
分類:Hiông-kóng pan-tó	Kategori:Hongkongs öar
分類:Thòi-vân ngî-ngièn	Kategori:Språk i Taiwan
分類:Khiù-lui Yun-thung	Kategori:Bollsport
分類:Ngiùn-hòng	Kategori:Banker
Fu̍k-vu	Tjänst
分類:Kâ-thai-lò-nì-â	Kategori:Katalonien
Kap-kut-vùn	Orakelbensskrift
分類:Khien-không	Kategori:Hälsa
分類:User zh-classical-2	Kategori:Användare zh-classical-2
模板:Lang-pl	Mall:Lang-pl
Trojany	Trojany
分類:Â-chû koet-kâ	Kategori:Asiens länder
模板:Chûng-fà Mìn-chhu̍k	Mall:Kinas nationaliteter
模板:MLT	Mall:MLT
分類:Kûng-yèn	Kategori:Parker
分類:Si-chhòng Thi-lî	Kategori:Tibets geografi
分類:Nui-mùng-kú Tshṳ-tshṳ-khî	Kategori:Inre Mongoliet
分類:Lâ-tên Mî-chû	Kategori:Latinamerika
分類:Chúng-chhu̍k	Kategori:Människoraser
分類:Mîn-ngî	Kategori:Min
分類:Hiông-kóng Sân-Fûng	Kategori:Berg i Hongkong
分類:Siak-khiet-kau	Kategori:Sikhism
分類:Sa-fi Mìn-tsú Tsú-ngi	Kategori:Socialdemokrati
模板:BEL	Mall:BEL
分類:Kú-thoi chhu̍k-khiùn	Kategori:Antikens folkslag
分類:Chûng-kau-ho̍k	Kategori:Religionsvetenskap
分類:Thòi-vàn Ngièn-chhu-mìn	Kategori:Taiwans ursprungsbefolkning
分類:Thien-fa	Kategori:Telefoni
模板:TPE	Mall:TPE
分類:Ngân-set	Kategori:Färg
分類:Â-là-kung	Kategori:Aragonien
分類:User cdo	Kategori:Användare cdo
分類:User zh-min-dong-N	Kategori:Användare cdo-N
分類:Tseu-mìn	Kategori:Belysning
甲型流感病毒H7N9亞型	Influensa A virus subtyp H7N9
模板:HUN	Mall:HUN
分類:User en-1	Kategori:Användare en-1
分類:User de-1	Kategori:Användare de-1
Li̍t-thoi-chṳ-song	Första Krönikeboken
Liû-khiû Khiùn-tó	Ryukyuöarna
模板:User ru-3	Mall:Användare ru-3
模板:User nl-3	Mall:Användare nl-3
Yòng-ya̍p-é	Dagfjärilar
Ngiên-kiu-só	Avancerad nivå
模板:Style/IPA	Mall:Style/IPA
模板:Style/yid	Mall:Style/yid
模板:Ping	Mall:Ping
IPhone 5S	Iphone 5S
IPhone 5C	Iphone 5C
特殊:最近更改	Special:Senaste ändringar
模組:HtmlBuilder	Modul:HtmlBuilder
